updateUnixTime,updateTime,tokens,total
1712080137,2024-04-02T17:48:57,"{'address': 'mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So', 'decimals': 9, 'lastTradeUnixTime': 1712078203, 'liquidity': 50627035.863289505, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fraw.githubusercontent.com%2Fsolana-labs%2Ftoken-list%2Fmain%2Fassets%2Fmainnet%2FmSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So%2Flogo.png', 'mc': 1143621773.5678525, 'name': 'Marinade staked SOL (mSOL)', 'symbol': 'mSOL', 'v24hChangePercent': -24.619269640139493, 'v24hUSD': 23053390.580571756}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'HqPLzTWwXYZiXqDk1FLUWkDG8zH5HJk6kxkiaSaKjx51', 'decimals': 6, 'lastTradeUnixTime': 1712078195, 'liquidity': 44889.68887388851, 'logoURI': 'https://cf-ipfs.com/ipfs/QmXzRBqztr33YmDsHypnhPVWhLKj8F5JPAaVMaTyN8m5xN', 'mc': 107751.37444825345, 'name': None, 'symbol': None, 'v24hChangePercent': None, 'v24hUSD': 22777008.634597305}",263457
1712080137,2024-04-02T17:48:57,"{'address': '3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh', 'decimals': 8, 'lastTradeUnixTime': 1712078213, 'liquidity': 8568945.998830425, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fraw.githubusercontent.com%2Fsolana-labs%2Ftoken-list%2Fmain%2Fassets%2Fmainnet%2F3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh%2Flogo.png', 'mc': 76689312.852365, 'name': 'Wrapped BTC (Wormhole)', 'symbol': 'WBTC', 'v24hChangePercent': 64.187946057414, 'v24hUSD': 19523297.86518462}",263457
1712080137,2024-04-02T17:48:57,"{'address': '4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R', 'decimals': 6, 'lastTradeUnixTime': 1712078216, 'liquidity': 38273953.87294697, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fraw.githubusercontent.com%2Fsolana-labs%2Ftoken-list%2Fmain%2Fassets%2Fmainnet%2F4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R%2Flogo.png', 'mc': 1198832045.8741088, 'name': 'Raydium', 'symbol': 'RAY', 'v24hChangePercent': -42.70179539287314, 'v24hUSD': 18693929.966622606}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263', 'decimals': 5, 'lastTradeUnixTime': 1712078213, 'liquidity': 27740778.621845987, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Farweave.net%2FhQiPZOsRZXGXBJd_82PhVdlM_hACsT_q6wqwf5cSY7I', 'mc': 2147200167.8741126, 'name': 'Bonk', 'symbol': 'Bonk', 'v24hChangePercent': -8.236551259183633, 'v24hUSD': 16916858.943124395}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'D8r8XTuCrUhLheWeGXSwC3G92RhASficV3YA7B2XWcLv', 'decimals': 9, 'lastTradeUnixTime': 1712078211, 'liquidity': 3082739.2883180673, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafkreia7awreq43ql7fa6y5sfpt55vweautbp56gxbqzvbbdobxwtdgdt4.ipfs.nftstorage.link', 'mc': 55825102.31021502, 'name': 'catwifbag', 'symbol': 'BAG', 'v24hChangePercent': -54.73761403309053, 'v24hUSD': 16785381.711851403}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'ELnAjNJJRBaG9MnnZqUXLsbBjkVA19szcduNeD5RCqdo', 'decimals': 9, 'lastTradeUnixTime': 1712078211, 'liquidity': 314028.918662923, 'logoURI': 'https://bafkreifucs5cchrekd4tthqyvuwwgpsuncidvnrmalcib6jk4g45k4vzsq.ipfs.nftstorage.link', 'mc': 2216013.581500747, 'name': None, 'symbol': None, 'v24hChangePercent': -58.46182183964061, 'v24hUSD': 16703692.30380978}",263457
1712080137,2024-04-02T17:48:57,"{'address': '7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs', 'decimals': 8, 'lastTradeUnixTime': 1712078213, 'liquidity': 9394976.581006642, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fraw.githubusercontent.com%2Fsolana-labs%2Ftoken-list%2Fmain%2Fassets%2Fmainnet%2F7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs%2Flogo.png', 'mc': 75595524.56274268, 'name': 'Wrapped Ether (Wormhole)', 'symbol': 'WETH', 'v24hChangePercent': 13.003678994819534, 'v24hUSD': 16087854.05131979}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'A6Nb2TqmXizHoz65oL3gxCKL7pCac3hXL4t1RCW3aDR5', 'decimals': 9, 'lastTradeUnixTime': 1712078195, 'liquidity': 42993.56402262893, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafkreid2nvfwifjrqoaw2gsr3oxtn5g6zgedmml6liyeiagwjov2ioohnm.ipfs.nftstorage.link', 'mc': 293279.8663611153, 'name': 'CoinMarketCat', 'symbol': 'CMC', 'v24hChangePercent': None, 'v24hUSD': 14787659.49141661}",263457
1712080137,2024-04-02T17:48:57,"{'address': '6S6sjLjEjwYud3SdomvkVrvjzJnn4Nz2JMLNwSQPtFNa', 'decimals': 9, 'lastTradeUnixTime': 1712078211, 'liquidity': 108750.14544925306, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafkreidycsv2vzjacfi42uv7kdxf2tkyhndt62pqeeftw7b6elggwtj57y.ipfs.nftstorage.link', 'mc': 1315618.411012454, 'name': 'Cat Music For Everyone', 'symbol': 'SPOTICAT', 'v24hChangePercent': None, 'v24hUSD': 13423875.699887823}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'EjmDTt8G3T725eFSV7oWmGD8J848guo3LZ1EB3RfwGSw', 'decimals': 9, 'lastTradeUnixTime': 1712078210, 'liquidity': 55504.295230610805, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafkreihx4kdgg6floepe6xbb23n2ksjsqeuwtg2fajg2enorvxyu735wku.ipfs.nftstorage.link', 'mc': 25966617.568125665, 'name': 'harold', 'symbol': 'harold', 'v24hChangePercent': -15.620344317301491, 'v24hUSD': 12290673.707589645}",263457
1712080137,2024-04-02T17:48:57,"{'address': '62D8HogWkhBNKF7nKbb5vtG8vs1nJhj9qd7wXXghSksS', 'decimals': 7, 'lastTradeUnixTime': 1712078192, 'liquidity': 35870.60960750362, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fphotos.pinksale.finance%2Ffile%2Fpinksale-logo-upload%2F1711985184397-f67b564b59433cbed0040b6fffbf3c08.jpg', 'mc': 175370.08261727827, 'name': 'Phantom Cat', 'symbol': 'Ghost', 'v24hChangePercent': 142.84059953045394, 'v24hUSD': 11788292.637988016}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'FU1q8vJpZNUrmqsciSjp8bAKKidGsLmouB8CBdf8TKQv', 'decimals': 9, 'lastTradeUnixTime': 1712078200, 'liquidity': 2747810.075022628, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafkreia5oynseyky72us6y7uzbas2uxoosujxvbnnuvscozetprbdinmey.ipfs.nftstorage.link', 'mc': 50654104.986829795, 'name': 'doland tremp', 'symbol': 'tremp', 'v24hChangePercent': 139.82882964127523, 'v24hUSD': 10902956.570653386}",263457
1712080137,2024-04-02T17:48:57,"{'address': '5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm', 'decimals': 9, 'lastTradeUnixTime': 1712078218, 'liquidity': 990424.403522933, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafkreiflz2xxkfn33qjch2wj55bvbn33q3s4mmb6bye5pt3mpgy4t2wg4e.ipfs.nftstorage.link%2F', 'mc': 50146157.917623565, 'name': 'Infinity', 'symbol': 'INF', 'v24hChangePercent': 1049.8317064412925, 'v24hUSD': 9963227.26784256}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3', 'decimals': 6, 'lastTradeUnixTime': 1712078171, 'liquidity': 8342722.090617543, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fpyth.network%2Ftoken.svg', 'mc': 8559616290.7647295, 'name': 'Pyth Network', 'symbol': 'PYTH', 'v24hChangePercent': -64.5712247453851, 'v24hUSD': 9334510.86431149}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'bobaM3u8QmqZhY1HwAtnvze9DLXvkgKYk3td3t8MLva', 'decimals': 6, 'lastTradeUnixTime': 1712078197, 'liquidity': 18377393.055042244, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafkreicrn3j6ausiwrw66jg22xxbrkypcgkjkux6xeaacw2wcxtj6t3lji.ipfs.nftstorage.link', 'mc': 73598590.84116387, 'name': 'Boba Oppa', 'symbol': 'BOBAOPPA', 'v24hChangePercent': -13.498147670397023, 'v24hUSD': 9241495.074373625}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'HhJpBhRRn4g56VsyLuT8DL5Bv31HkXqsrahTTUCZeZg4', 'decimals': 9, 'lastTradeUnixTime': 1712078207, 'liquidity': 6149197.659517238, 'logoURI': 'https://logo1.birdeye.so/resources/solana/HhJpBhRRn4g56VsyLuT8DL5Bv31HkXqsrahTTUCZeZg4.png', 'mc': 256218758.06381705, 'name': 'Myro', 'symbol': '$MYRO', 'v24hChangePercent': 13.401134004989949, 'v24hUSD': 9047276.28953835}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'E5HapWX5fCvpFAJjbbwfFVNwpVydaYfxg9TmSvtedyJo', 'decimals': 9, 'lastTradeUnixTime': 1712078213, 'liquidity': 41323.02429098387, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafkreialh4d67ne7kolru6rpqueuwghmcypinjdx5yqmsmgebwvsgyg3g4.ipfs.nftstorage.link', 'mc': 76768.26780966358, 'name': 'Hello Kitcat', 'symbol': 'KITCAT', 'v24hChangePercent': None, 'v24hUSD': 8543106.62128916}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'Av6qVigkb7USQyPXJkUvAEm4f599WTRvd75PUWBA9eNm', 'decimals': 9, 'lastTradeUnixTime': 1712078216, 'liquidity': 485161.32527803775, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fipfs.io%2Fipfs%2FQmSqddq1svm7VpaLCcSQzCea58J8xRo8vhHuVJgdRPUw1J', 'mc': 31114164.788217314, 'name': 'Costco Hot Dog', 'symbol': 'COST', 'v24hChangePercent': -55.99870247642662, 'v24hUSD': 8489834.881347895}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'EVDQN4P1YTTD1Y3eLBDBoALWnR4aMBC9y2xUYCrbGbuy', 'decimals': 9, 'lastTradeUnixTime': 1712078216, 'liquidity': 510325.94575157005, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafkreics2dftf4c72rk5kwc6eupuxvjv6b3tt2gpsg4ovmbyby7ctirsom.ipfs.nftstorage.link', 'mc': 10277234.096157685, 'name': 'MOCHICAT', 'symbol': 'MOCHICAT', 'v24hChangePercent': -67.5430384802245, 'v24hUSD': 8391776.774647802}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'BxDy7xNXe2GUkDZmzzRMnRVFBy75BKxRyTcBCuUkKyk9', 'decimals': 9, 'lastTradeUnixTime': 1712078175, 'liquidity': 79018.89583201267, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafybeicreudcvxhs3daxlelzvda3ywwo74qnl7ny4s3alycr4zynd27dri.ipfs.nftstorage.link', 'mc': 199185.85245980497, 'name': 'lilbub', 'symbol': 'BUBCAT', 'v24hChangePercent': 69.44832861139535, 'v24hUSD': 7029767.347092392}",263457
1712080137,2024-04-02T17:48:57,"{'address': '3iG5NRc36xaVnWKdFKw9HwDjG2Bf58YitCJmGUm7hrFJ', 'decimals': 6, 'lastTradeUnixTime': 1712078216, 'liquidity': 320658.6023958927, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafybeiez523kblwpduyyhrtr2ne4xpmzk3fj2hiuzoalsnhu2qin23llvu.ipfs.nftstorage.link', 'mc': 6106863.68996079, 'name': 'Orcat', 'symbol': 'Orcat', 'v24hChangePercent': -78.03155715814984, 'v24hUSD': 6582591.992698967}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'Avb1PBRudW7uUV9MqTUqfZ3EZTDvNkKS63W3wyPseudf', 'decimals': 6, 'lastTradeUnixTime': 1712078208, 'liquidity': 637565.0531129218, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafkreiewczg6vw7mezxwdjkerrfwz4gzeqb625uir4k6v76s32ivo7k3qe.ipfs.nftstorage.link', 'mc': 7263760.78863559, 'name': 'CatWifHat ', 'symbol': 'CatWif', 'v24hChangePercent': -46.93041696587279, 'v24hUSD': 5499309.362682482}",263457
1712080137,2024-04-02T17:48:57,"{'address': '7dr2iYb1Xq29H13RXW1wHhrAqbYF39SDXAU5nGFTpNmU', 'decimals': 6, 'lastTradeUnixTime': 1712078218, 'liquidity': 225373.96542026591, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafkreidg7ueozcmxoxuo4xuwh4uldxcks7v5vooobp22tjfjvccci7utui.ipfs.nftstorage.link', 'mc': 1306876.087652791, 'name': 'Catscoin', 'symbol': 'Cats', 'v24hChangePercent': None, 'v24hUSD': 5366845.3484763615}",263457
1712080137,2024-04-02T17:48:57,"{'address': '8PMJczfs9W8TDKiNBD85AuqxE8tWACCDeUwxpUeadL3j', 'decimals': 9, 'lastTradeUnixTime': 1712078198, 'liquidity': 46426.403062365745, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fipfs.io%2Fipfs%2FQmU8H73BiaAbEmzhW8rxqHXf7JotaztHLnWw66t75qs6jw', 'mc': 6875433.970690563, 'name': 'CEILING CAT', 'symbol': 'CEICAT', 'v24hChangePercent': -7.108528961055451, 'v24hUSD': 5116480.690749859}",263457
